0.011 	0
0.012 	9.99960001599936E-06
0.013 	3.99984000639974E-05
0.014 	0.000159993600256
0.015 	0.000509979600816
0.016 	0.001219951201952
0.017 	0.002409903603856
0.018 	0.004139834406624
0.019 	0.00634974601016
0.02 	0.008949642014319
0.021 	0.011629534818607
0.022 	0.014319427222911
0.023 	0.016929322827087
0.024 	0.019349226030959
0.025 	0.021539138434463
0.026 	0.023439062437503
0.027 	0.025028998840046
0.028 	0.026328946842126
0.029 	0.027338906443742
0.03 	0.028088876444942
0.031 	0.028428862845486
0.032 	0.028528858845646
0.033 	0.028488860445582
0.034 	0.028308867645294
0.035 	0.02801887924483
0.036 	0.027648894044238
0.037 	0.027188912443502
0.038 	0.026678932842686
0.039 	0.02611895524179
0.04 	0.02551897924083
0.041 	0.024819007239711
0.042 	0.024089036438543
0.043 	0.023359065637375
0.044 	0.022629094836207
0.045 	0.021899124035039
0.046 	0.021169153233871
0.047 	0.020439182432703
0.048 	0.019729210831567
0.049 	0.019019239230431
0.05 	0.018319267229311
0.051 	0.017599296028159
0.052 	0.016889324427023
0.053 	0.016189352425903
0.054 	0.015499380024799
0.055 	0.014829406823727
0.056 	0.014159433622655
0.057 	0.013499460021599
0.058 	0.012859485620575
0.059 	0.016969321227151
0.06 	0.019929202831887
0.061 	0.010969561217551
0.062 	0.010349586016559
0.063 	0.009729610815567
0.064 	0.009129634814607
0.065 	0.008539658413663
0.066 	0.00794968201272
0.067 	0.007369705211792
0.068 	0.009709611615535
0.069 	0.006229750809968
0.07 	0.006289748410064
0.071 	0.004979800807968
0.072 	0.004469821207152
0.073 	0.003959841606336
0.074 	0.003459861605536
0.075 	0.00294988200472
0.076 	0.00244990200392
0.077 	0.00194992200312
0.078 	0.001459941602336
0.079 	0.000969961201552
0.0796 	0.000479980800768
0.08 	0
